Real Time,Elapsed Time,Event
1745448323.0899713,0.000,Start Trial 12 - Left
1745448325.092654,2.003,Start Flashing - Left
1745448325.093174,2.003,Flash [Backward]
1745448325.494947,2.405,Flash [Right]
1745448325.8970687,2.807,Flash [Left]
1745448326.2989469,3.209,Flash [Forward]
1745448326.7013714,3.611,Flash [Forward]
1745448327.1034756,4.014,Flash [Backward]
1745448327.5064816,4.417,Flash [Backward]
1745448327.9090095,4.819,Flash [Forward]
1745448328.3106403,5.221,Flash [Right]
1745448328.7126536,5.623,Flash [Right]
1745448329.1154613,6.025,Flash [Forward]
1745448329.5172389,6.427,Flash [Right]
1745448329.9193757,6.829,Flash [Forward]
1745448330.3215342,7.232,Flash [Backward]
1745448330.7244558,7.634,Flash [Forward]
1745448331.1262481,8.036,Flash [Right]
1745448331.5285778,8.439,Flash [Right]
1745448331.9306803,8.841,Flash [Left]
1745448332.3331168,9.243,Flash [Right]
1745448332.7347739,9.645,Flash [Left]
1745448333.136956,10.047,Flash [Backward]
1745448333.5392945,10.449,Flash [Right]
1745448333.9422097,10.852,Flash [Backward]
1745448334.343719,11.254,Flash [Backward]
1745448334.7458432,11.656,Flash [Forward]
1745448335.1482165,12.058,End Flashing - Left
1745448345.148834,22.059,Baseline - Left
1745448345.148834,22.059,End Trial 12 - Left
